date,nav,cash,positions_value,bench_nav
2026-07-10,100000.0,100000.0,0.0,97840.53
2026-07-13,99800.0,-200.0,100000.0,93115.25
2026-07-14,103624.91,-200.0,103824.91,95095.62
2026-07-15,100610.51,-200.0,100810.51,92832.24
