signal_date,date,code,side,shares,price,notional,cost,status,portfolio
2026-02-09,2026-02-10,605358,buy,1.5547729743238551e-06,59.634400301348,9.271795392854623e-05,1.8543590785709247e-07,filled,benchmark
2026-02-09,2026-02-10,688002,buy,1.664422843294011e-05,113.74531520537,0.0018932030094549546,3.7864060189099094e-06,filled,benchmark
2026-02-09,2026-02-10,688008,buy,9.182599576223006e-07,177.78539674988,0.0001632532108854087,3.265064217708174e-07,filled,benchmark
2026-02-09,2026-02-10,688012,buy,6.527018077140945e-08,353.97702554013,2.310414444593011e-05,4.620828889186022e-08,filled,benchmark
2026-02-09,2026-02-10,688031,buy,1.299390293123009e-07,191.0,2.481835459864947e-05,4.963670919729894e-08,filled,benchmark
2026-02-09,2026-02-10,688041,buy,2.2859893545804357e-07,255.76784640297,5.846825741211534e-05,1.1693651482423068e-07,filled,benchmark
2026-02-09,2026-02-10,688047,buy,5.691221265676132e-07,159.83,9.096278948930163e-05,1.8192557897860325e-07,filled,benchmark
2026-02-09,2026-02-10,688072,buy,1.311927952403894e-07,721.09670617303,9.460269252147758e-05,1.8920538504295516e-07,filled,benchmark
2026-02-09,2026-02-10,688102,buy,7.146121056293142e-07,74.952154493632,5.356171694414802e-05,1.0712343388829605e-07,filled,benchmark
2026-02-09,2026-02-10,688110,buy,2.933715947678037e-07,130.33444080017,3.823642275071577e-05,7.647284550143155e-08,filled,benchmark
2026-02-09,2026-02-10,688111,buy,4.4247162901762416e-07,313.5526443189,0.00013873814931456737,2.7747629862913477e-07,filled,benchmark
2026-02-09,2026-02-10,688122,buy,3.9845082532931865e-09,126.55102683941,5.042436109043567e-07,1.0084872218087135e-09,filled,benchmark
2026-02-09,2026-02-10,688123,buy,1.1222245723106883e-06,202.06521583147,0.00022676255041533834,4.535251008306767e-07,filled,benchmark
2026-02-09,2026-02-10,688126,buy,4.629873799550519e-06,20.955327597617,9.702052220520486e-05,1.9404104441040974e-07,filled,benchmark
2026-02-09,2026-02-10,688158,buy,2.80011569937096e-06,35.447986725664,9.925846414162518e-05,1.9851692828325037e-07,filled,benchmark
2026-02-09,2026-02-10,688167,buy,5.582174772864782e-06,339.15151110243,0.0018932030094549546,3.7864060189099094e-06,filled,benchmark
2026-02-09,2026-02-10,688183,buy,9.279007195165749e-07,91.843116140162,8.522129354910067e-05,1.7044258709820134e-07,filled,benchmark
2026-02-09,2026-02-10,688256,buy,2.370254080727307e-07,1105.0,0.00026191307592036744,5.238261518407349e-07,filled,benchmark
2026-02-09,2026-02-10,688258,buy,9.515239041479739e-06,198.96536505304,0.0018932030094549546,3.7864060189099094e-06,filled,benchmark
2026-02-09,2026-02-10,688313,buy,1.0281957832955722e-06,88.223568506142,9.071110112530325e-05,1.814222022506065e-07,filled,benchmark
2026-02-09,2026-02-10,688333,buy,3.4654880673496805e-07,294.04036948164,0.00010189933917577146,2.0379867835154293e-07,filled,benchmark
2026-02-09,2026-02-10,688347,buy,6.143878874543134e-07,136.5630692796,8.39026956389705e-05,1.67805391277941e-07,filled,benchmark
2026-02-09,2026-02-10,688375,buy,4.476835705163552e-07,187.10205911464,8.37625178754042e-05,1.675250357508084e-07,filled,benchmark
2026-02-09,2026-02-10,688387,buy,6.793372251353033e-06,16.8,0.00011412865382273096,2.2825730764546193e-07,filled,benchmark
2026-02-09,2026-02-10,688396,buy,8.417057320050907e-07,60.953184084327,5.1304644427739506e-05,1.0260928885547902e-07,filled,benchmark
2026-02-09,2026-02-10,688469,buy,2.5565960715322404e-06,7.58,1.9378998222214384e-05,3.875799644442877e-08,filled,benchmark
2026-02-09,2026-02-10,688498,buy,9.8576459233142e-08,1119.8767253183,0.00011039348235948396,2.2078696471896792e-07,filled,benchmark
2026-02-09,2026-02-10,688516,buy,1.1095808632838297e-21,374.46122744711,4.154950120170868e-19,8.309900240341736e-22,filled,benchmark
2026-02-09,2026-02-10,688525,buy,9.81741786658787e-07,163.2,0.00016022025958271403,3.204405191654281e-07,filled,benchmark
2026-02-09,2026-02-10,688568,buy,3.749921970225701e-07,227.35942768603,8.525801130177854e-05,1.7051602260355708e-07,filled,benchmark
2026-02-09,2026-02-10,688608,buy,1.2334708678495837e-07,299.6783566887,3.696445227005479e-05,7.392890454010958e-08,filled,benchmark
2026-02-09,2026-02-10,688615,buy,5.497346985268988e-07,350.4241452514,0.00019264031184632456,3.852806236926491e-07,filled,benchmark
2026-02-09,2026-02-10,688676,buy,4.86556633807834e-07,98.379188550899,4.7867046818071624e-05,9.573409363614325e-08,filled,benchmark
2026-02-09,2026-02-10,688726,buy,2.6005401045275523e-05,72.800377358491,0.0018932030094549546,3.7864060189099094e-06,filled,benchmark
2026-02-09,2026-02-10,688766,buy,1.4499230991808854e-07,1101.3103831688,0.00015968153639241947,3.1936307278483897e-07,filled,benchmark
2026-02-09,2026-02-10,688777,buy,4.880748575830612e-07,129.19707097253,6.305784201506624e-05,1.2611568403013246e-07,filled,benchmark
2026-02-09,2026-02-10,688981,buy,8.213056627042276e-07,115.2,9.461441234352703e-05,1.8922882468705405e-07,filled,benchmark
2026-02-24,2026-02-25,000021,sell,9.093715107042106e-07,376.45742101067,0.000342339653660284,6.84679307320568e-07,filled,benchmark
2026-02-24,2026-02-25,000060,sell,4.033937070095258e-07,240.33387675649,9.694917346477101e-05,1.9389834692954202e-07,filled,benchmark
2026-02-24,2026-02-25,000063,sell,4.889198998293243e-08,518.64610082494,2.5357639966219932e-05,5.071527993243986e-08,filled,benchmark
2026-02-24,2026-02-25,000066,sell,2.0071127125335016e-07,137.41656633205,2.758105371977607e-05,5.516210743955214e-08,filled,benchmark
2026-02-24,2026-02-25,000333,sell,3.303676512698207e-08,452.81144771616,1.4959425445007501e-05,2.9918850890015e-08,filled,benchmark
2026-02-24,2026-02-25,000338,sell,3.795193000540382e-07,689.74405297428,0.0002617711802012342,5.235423604024684e-07,filled,benchmark
2026-02-24,2026-02-25,000400,sell,3.707275984022622e-07,192.9519060753,7.153259674643484e-05,1.4306519349286968e-07,filled,benchmark
2026-02-24,2026-02-25,000425,sell,1.2333203583051636e-07,426.04933877975,5.254553231595193e-05,1.0509106463190387e-07,filled,benchmark
2026-02-24,2026-02-25,000426,sell,8.902959356504013e-08,658.01005689241,5.85823679268402e-05,1.171647358536804e-07,filled,benchmark
2026-02-24,2026-02-25,000506,sell,7.056650103954694e-07,41.042222269347,2.896206020435192e-05,5.792412040870384e-08,filled,benchmark
2026-02-24,2026-02-25,000510,sell,1.3845125706897596e-06,169.00635934335,0.00023399142903737877,4.6798285807475757e-07,filled,benchmark
2026-02-24,2026-02-25,000559,sell,2.7760625509661584e-07,632.48223641693,0.00017558102506683637,3.5116205013367276e-07,filled,benchmark
2026-02-24,2026-02-25,000603,sell,2.1646989384193856e-07,108.12336833374,2.340545406503752e-05,4.681090813007504e-08,filled,benchmark
2026-02-24,2026-02-25,000630,sell,3.845340074392137e-07,182.860092161,7.031592403937328e-05,1.4063184807874655e-07,filled,benchmark
2026-02-24,2026-02-25,000657,sell,1.3550974851049114e-06,184.75634733808,0.0002503628616350017,5.007257232700034e-07,filled,benchmark
2026-02-24,2026-02-25,000737,sell,8.527517713625842e-07,46.862582351678,3.996215011101839e-05,7.992430022203678e-08,filled,benchmark
2026-02-24,2026-02-25,000738,sell,2.7598601089789123e-06,39.076748567089,0.0001078463595589078,2.1569271911781562e-07,filled,benchmark
2026-02-24,2026-02-25,000768,sell,2.873716205316727e-07,210.50450610633,6.049302104899545e-05,1.209860420979909e-07,filled,benchmark
2026-02-24,2026-02-25,000792,sell,7.52330599304318e-07,223.88530518076,0.00016843576582207132,3.3687153164414264e-07,filled,benchmark
2026-02-24,2026-02-25,000831,sell,6.078816762461203e-07,175.0273405661,0.00010639591317222145,2.127918263444429e-07,filled,benchmark
2026-02-24,2026-02-25,000878,sell,7.472945577161757e-07,56.172579920935,4.197746326779165e-05,8.39549265355833e-08,filled,benchmark
2026-02-24,2026-02-25,000938,sell,8.424972855520602e-08,121.27785480162,1.0217626346794174e-05,2.0435252693588348e-08,filled,benchmark
2026-02-24,2026-02-25,000960,sell,8.196387288413239e-07,103.58353584586,8.490107764959039e-05,1.6980215529918078e-07,filled,benchmark
2026-02-24,2026-02-25,000969,sell,1.5484801759906793e-05,129.02529203065,0.001997931069108697,3.995862138217394e-06,filled,benchmark
2026-02-24,2026-02-25,000975,sell,1.0552245011371226e-07,339.39757203561,3.5814063363842717e-05,7.162812672768544e-08,filled,benchmark
2026-02-24,2026-02-25,000977,sell,1.924904759540056e-07,317.57730602715,6.1130606789357e-05,1.22261213578714e-07,filled,benchmark
2026-02-24,2026-02-25,000981,sell,2.4970334742455497e-07,27.963372291244,6.982547666402675e-06,1.396509533280535e-08,filled,benchmark
2026-02-24,2026-02-25,000988,sell,3.7474594887063945e-07,600.75058101121,0.00022512884651563385,4.502576930312677e-07,filled,benchmark
2026-02-24,2026-02-25,001208,sell,7.79141846716302e-05,22.87923517475,0.001782616954551129,3.565233909102258e-06,filled,benchmark
2026-02-24,2026-02-25,001267,sell,6.8569424245960496e-06,30.990913425835,0.0002125029090465913,4.250058180931826e-07,filled,benchmark
2026-02-24,2026-02-25,001309,sell,1.4968983803049113e-07,645.48204705833,9.662210307575126e-05,1.9324420615150252e-07,filled,benchmark
2026-02-24,2026-02-25,001337,sell,1.6668111705308404e-06,51.895289355695,8.649964799600264e-05,1.729992959920053e-07,filled,benchmark
2026-02-24,2026-02-25,002008,sell,5.510301442518579e-07,586.81012121807,0.00032335006574324334,6.467001314864867e-07,filled,benchmark
2026-02-24,2026-02-25,002009,sell,6.780481459973948e-07,140.06774784181,9.497267673816987e-05,1.8994535347633973e-07,filled,benchmark
2026-02-24,2026-02-25,002025,sell,6.979758332247163e-06,274.81069078957,0.0019181122088290999,3.8362244176582e-06,filled,benchmark
2026-02-24,2026-02-25,002028,sell,5.514906493947096e-08,3501.7737290424,0.00019311954678629274,3.8623909357258547e-07,filled,benchmark
2026-02-24,2026-02-25,002046,sell,1.064885913505905e-05,188.00884774889,0.002002079735822693,4.004159471645386e-06,filled,benchmark
2026-02-24,2026-02-25,002050,sell,5.1526143100235414e-08,625.7551186721,3.224274779040342e-05,6.448549558080683e-08,filled,benchmark
2026-02-24,2026-02-25,002074,sell,9.673070616413855e-08,171.69817591556,1.6608485803406604e-05,3.321697160681321e-08,filled,benchmark
2026-02-24,2026-02-25,002080,sell,2.1235324522589156e-06,284.51791674797,0.0006041830294634147,1.2083660589268294e-06,filled,benchmark
2026-02-24,2026-02-25,002153,sell,3.338297136613912e-06,526.67156590923,0.0017581861804107479,3.5163723608214958e-06,filled,benchmark
2026-02-24,2026-02-25,002156,sell,5.221449771718425e-07,144.30544882719,7.53483652836456e-05,1.506967305672912e-07,filled,benchmark
2026-02-24,2026-02-25,002171,sell,2.744688424773632e-05,73.06495013907,0.00200540522903368,4.0108104580673605e-06,filled,benchmark
2026-02-24,2026-02-25,002177,sell,3.3881317890172014e-21,75.582262183051,2.5608266518822775e-19,5.121653303764555e-22,filled,benchmark
2026-02-24,2026-02-25,002179,sell,2.7584191728518912e-08,525.51813707789,1.44959930499706e-05,2.89919860999412e-08,filled,benchmark
2026-02-24,2026-02-25,002185,sell,5.231187981396071e-07,155.90846933738,8.155865109955602e-05,1.6311730219911204e-07,filled,benchmark
2026-02-24,2026-02-25,002196,sell,1.6475773126801842e-06,48.369492331579,7.969247819136771e-05,1.5938495638273543e-07,filled,benchmark
2026-02-24,2026-02-25,002201,sell,2.514125529555903e-07,101.30536682613,2.5469440901859913e-05,5.093888180371983e-08,filled,benchmark
2026-02-24,2026-02-25,002222,sell,2.2130855416172062e-07,219.64378427186,4.860904832781421e-05,9.721809665562843e-08,filled,benchmark
2026-02-24,2026-02-25,002236,sell,2.1760666394192517e-06,924.96710975062,0.00201279007008837,4.02558014017674e-06,filled,benchmark
2026-02-24,2026-02-25,002237,sell,1.0924989084504794e-07,151.29772393144,1.6529259824614017e-05,3.305851964922804e-08,filled,benchmark
2026-02-24,2026-02-25,002240,sell,4.596603331064046e-06,70.910615187973,0.00032594796998083745,6.518959399616749e-07,filled,benchmark
2026-02-24,2026-02-25,002241,sell,1.835233202276456e-08,638.1555708704,1.171164291879044e-05,2.3423285837580882e-08,filled,benchmark
2026-02-24,2026-02-25,002249,sell,1.3045917076257185e-05,149.93873083536,0.0019560882489973526,3.912176497994706e-06,filled,benchmark
2026-02-24,2026-02-25,002261,sell,1.8153985504224444e-07,331.34146435565,6.01516814086097e-05,1.203033628172194e-07,filled,benchmark
2026-02-24,2026-02-25,002281,sell,2.935380925798604e-07,246.60892719391,7.238911410166601e-05,1.4477822820333201e-07,filled,benchmark
2026-02-24,2026-02-25,002317,sell,8.85231160772217e-06,216.36814106903,0.0019153582067266423,3.830716413453285e-06,filled,benchmark
2026-02-24,2026-02-25,002326,sell,1.3043754913408527e-05,144.5285300113,0.0018851947234626062,3.7703894469252124e-06,filled,benchmark
2026-02-24,2026-02-25,002340,sell,6.579522009595264e-07,232.6466854764,0.00015307039875513606,3.061407975102721e-07,filled,benchmark
2026-02-24,2026-02-25,002353,sell,2.6819560475981065e-07,904.93653282728,0.0002427000006908586,4.854000013817172e-07,filled,benchmark
2026-02-24,2026-02-25,002354,sell,9.225954766522857e-05,19.428448307746,0.0017924598527099213,3.5849197054198425e-06,filled,benchmark
2026-02-24,2026-02-25,002364,sell,9.358088292059469e-07,234.84011808344,0.0002197654559542503,4.395309119085006e-07,filled,benchmark
2026-02-24,2026-02-25,002378,sell,5.104336262279258e-06,89.794472358932,0.00045834118141392915,9.166823628278584e-07,filled,benchmark
2026-02-24,2026-02-25,002384,sell,1.4447902480991346e-07,599.26784595748,8.658163398387415e-05,1.7316326796774831e-07,filled,benchmark
2026-02-24,2026-02-25,002405,sell,4.594605565757954e-05,43.088501601351,0.001979746692777378,3.959493385554757e-06,filled,benchmark
2026-02-24,2026-02-25,002407,sell,1.7770083192893977e-07,255.11417766194,4.533400160739408e-05,9.066800321478815e-08,filled,benchmark
2026-02-24,2026-02-25,002409,sell,1.0769175158511231e-07,300.51211632926,3.236267618004704e-05,6.472535236009409e-08,filled,benchmark
2026-02-24,2026-02-25,002428,sell,1.1805311396772966e-06,213.95615947771,0.0002525819087891984,5.051638175783969e-07,filled,benchmark
2026-02-24,2026-02-25,002436,sell,6.167270463306862e-07,335.60966323823,0.00020697955632894985,4.139591126578997e-07,filled,benchmark
2026-02-24,2026-02-25,002446,sell,3.451731781453169e-05,54.933182936362,0.0018961461339782166,3.7922922679564333e-06,filled,benchmark
2026-02-24,2026-02-25,002460,sell,1.6427075433630195e-07,1003.7391682083,0.00016488499031846971,3.2976998063693945e-07,filled,benchmark
2026-02-24,2026-02-25,002463,sell,1.2554393207738204e-07,236.75537324089,2.972320049710953e-05,5.944640099421906e-08,filled,benchmark
2026-02-24,2026-02-25,002466,sell,2.520363668779355e-07,450.09413890951,0.0001134400915238057,2.268801830476114e-07,filled,benchmark
2026-02-24,2026-02-25,002497,sell,1.0220903811659044e-06,193.27796082981,0.00019754754465550924,3.950950893110185e-07,filled,benchmark
2026-02-24,2026-02-25,002498,sell,8.603838591534078e-06,65.031992524092,0.0005595247669631384,1.119049533926277e-06,filled,benchmark
2026-02-24,2026-02-25,002519,sell,6.358599997047074e-07,117.54257470398,7.474062151656326e-05,1.4948124303312653e-07,filled,benchmark
2026-02-24,2026-02-25,002544,sell,1.6940658945086007e-21,199.69495733182,3.382964165211865e-19,6.765928330423731e-22,filled,benchmark
2026-02-24,2026-02-25,002549,sell,1.6940658945086007e-21,177.13834340881,3.000840261786174e-19,6.001680523572348e-22,filled,benchmark
2026-02-24,2026-02-25,002594,sell,2.825714683441883e-08,286.35504828154,8.09157664606857e-06,1.618315329213714e-08,filled,benchmark
2026-02-24,2026-02-25,002600,sell,4.84375115045416e-07,68.039143504587,3.29564679626259e-05,6.59129359252518e-08,filled,benchmark
2026-02-24,2026-02-25,002617,sell,2.9950233562629034e-07,71.613349786766,2.1448365523158916e-05,4.2896731046317833e-08,filled,benchmark
2026-02-24,2026-02-25,002625,sell,1.385009902498518e-07,325.06575469109,4.5021928921031365e-05,9.004385784206274e-08,filled,benchmark
2026-02-24,2026-02-25,002648,sell,1.2004474241753145e-07,299.37350035126,3.593821473630177e-05,7.187642947260355e-08,filled,benchmark
2026-02-24,2026-02-25,002703,sell,3.5699884333919446e-05,61.530922535162,0.0021966468174646407,4.393293634929282e-06,filled,benchmark
2026-02-24,2026-02-25,002709,sell,1.5088449294384212e-07,630.21981069923,9.509039658051749e-05,1.9018079316103498e-07,filled,benchmark
2026-02-24,2026-02-25,002716,sell,2.4689832125274513e-06,58.731260398573,0.00014500649597465505,2.900129919493101e-07,filled,benchmark
2026-02-24,2026-02-25,002738,sell,3.211212960841977e-07,279.79121291476,8.984691692415746e-05,1.7969383384831493e-07,filled,benchmark
2026-02-24,2026-02-25,002812,sell,9.99619356620338e-07,241.98448668645,0.00024189237689361187,4.837847537872237e-07,filled,benchmark
2026-02-24,2026-02-25,002837,sell,7.731535409030913e-08,1226.8823357997,9.485684221949937e-05,1.8971368443899875e-07,filled,benchmark
2026-02-24,2026-02-25,002842,sell,2.5690182499872943e-06,102.22862416352,0.00026262720114717496,5.252544022943499e-07,filled,benchmark
2026-02-24,2026-02-25,002916,sell,1.5093182172944313e-07,613.21720749732,9.255399024341244e-05,1.8510798048682488e-07,filled,benchmark
2026-02-24,2026-02-25,002920,sell,3.46749837041336e-07,130.20306965177,4.514789318403297e-05,9.029578636806593e-08,filled,benchmark
2026-02-24,2026-02-25,300007,sell,8.427748813913317e-06,228.34492299724,0.001924433653953117,3.848867307906234e-06,filled,benchmark
2026-02-24,2026-02-25,300008,sell,1.5797294964123413e-06,109.2143374096,0.00017252911023707494,3.450582204741499e-07,filled,benchmark
2026-02-24,2026-02-25,300014,sell,3.3038553753736627e-09,1185.2291935067,3.915825842016902e-06,7.831651684033805e-09,filled,benchmark
2026-02-24,2026-02-25,300017,sell,4.730849374170588e-07,548.9390182481,0.0002596947810936841,5.193895621873681e-07,filled,benchmark
2026-02-24,2026-02-25,300054,sell,4.235164736271502e-22,591.9721063071,2.5070993894881947e-19,5.01419877897639e-22,filled,benchmark
2026-02-24,2026-02-25,300065,sell,1.8545946319077033e-07,248.22703430505,4.6036052531651505e-05,9.207210506330301e-08,filled,benchmark
2026-02-24,2026-02-25,300071,sell,2.648660083624498e-05,66.811597680486,0.0017696121189948238,3.5392242379896475e-06,filled,benchmark
2026-02-24,2026-02-25,300085,sell,4.505885798934311e-06,418.10856899008,0.0018839494634251483,3.7678989268502967e-06,filled,benchmark
2026-02-24,2026-02-25,300131,sell,1.3091997072289832e-07,289.32364349548,3.787824293587051e-05,7.575648587174102e-08,filled,benchmark
2026-02-24,2026-02-25,300139,sell,3.6839274227620217e-07,339.54451899411,0.0001250857364770942,2.501714729541884e-07,filled,benchmark
2026-02-24,2026-02-25,300164,sell,1.9105992157390475e-06,81.133922228115,0.00015501440817886937,3.100288163577387e-07,filled,benchmark
2026-02-24,2026-02-25,300207,sell,1.1447395695741904e-07,180.94533367698,2.0713528338984436e-05,4.142705667796887e-08,filled,benchmark
2026-02-24,2026-02-25,300223,sell,3.793213187388615e-07,359.06822992299,0.0001362022344916173,2.724044689832346e-07,filled,benchmark
2026-02-24,2026-02-25,300236,sell,9.55415952607574e-06,207.8651633684,0.0019859769307354887,3.971953861470977e-06,filled,benchmark
2026-02-24,2026-02-25,300285,sell,5.107808850152406e-06,442.04852216024,0.0022578993536868657,4.515798707373732e-06,filled,benchmark
2026-02-24,2026-02-25,300337,sell,2.937528251870623e-05,64.574541853706,0.0018968954104686335,3.793790820937267e-06,filled,benchmark
2026-02-24,2026-02-25,300346,sell,1.487445729046702e-08,739.91790159808,1.100587722577262e-05,2.201175445154524e-08,filled,benchmark
2026-02-24,2026-02-25,300373,sell,2.6472637627870184e-07,484.97879430057,0.00012838667878720383,2.5677335757440765e-07,filled,benchmark
2026-02-24,2026-02-25,300378,sell,1.691449476807207e-05,109.90145332914,0.0018589275573392553,3.7178551146785107e-06,filled,benchmark
2026-02-24,2026-02-25,300390,sell,2.921474284713599e-07,459.64365014313,0.00013428371040250485,2.685674208050097e-07,filled,benchmark
2026-02-24,2026-02-25,300394,sell,1.1478102872798747e-07,3495.253221938,0.00040118876047885634,8.023775209577127e-07,filled,benchmark
2026-02-24,2026-02-25,300395,sell,2.408602699381413e-07,745.90363740723,0.0001796585514537469,3.593171029074938e-07,filled,benchmark
2026-02-24,2026-02-25,300398,sell,1.0482066720228714e-06,175.23791014969,0.00018368554661024952,3.6737109322049907e-07,filled,benchmark
2026-02-24,2026-02-25,300408,sell,1.515721813141462e-06,301.47627670389,0.0004569541687447572,9.139083374895144e-07,filled,benchmark
2026-02-24,2026-02-25,300418,sell,3.9423299976985414e-07,250.94354825419,9.893022780114048e-05,1.9786045560228096e-07,filled,benchmark
2026-02-24,2026-02-25,300432,sell,9.366083437713205e-06,208.68785672615,0.0019545878785346598,3.909175757069319e-06,filled,benchmark
2026-02-24,2026-02-25,300442,sell,1.1711329871799869e-05,170.03422732261,0.001991326925671692,3.982653851343384e-06,filled,benchmark
2026-02-24,2026-02-25,300444,sell,1.7795050688825565e-06,64.686578393021,0.00011511009413904972,2.3022018827809945e-07,filled,benchmark
2026-02-24,2026-02-25,300446,sell,3.3881317890172014e-21,83.464521631222,2.827887989938571e-19,5.655775979877142e-22,filled,benchmark
2026-02-24,2026-02-25,300455,sell,1.9189305817239115e-05,98.934691050706,0.001898488042506067,3.7969760850121344e-06,filled,benchmark
2026-02-24,2026-02-25,300458,sell,6.655948647779805e-08,227.70633975155,1.515601704160218e-05,3.031203408320436e-08,filled,benchmark
2026-02-24,2026-02-25,300459,sell,2.7734884532091387e-05,68.630011822487,0.0019034454533327439,3.8068909066654877e-06,filled,benchmark
2026-02-24,2026-02-25,300475,sell,1.0415673282204433e-07,324.30111402844,3.377814448775156e-05,6.755628897550312e-08,filled,benchmark
2026-02-24,2026-02-25,300548,sell,2.4656500543041438e-08,481.23287526187,1.186551865022369e-05,2.373103730044738e-08,filled,benchmark
2026-02-24,2026-02-25,300567,sell,4.76295715117505e-08,429.4687751233,2.0455413736799113e-05,4.0910827473598226e-08,filled,benchmark
2026-02-24,2026-02-25,300570,sell,4.255498893258313e-07,305.37400877,0.00012995187563505893,2.5990375127011785e-07,filled,benchmark
2026-02-24,2026-02-25,300604,sell,9.353533976864339e-08,941.31025101773,8.804577415665038e-05,1.7609154831330077e-07,filled,benchmark
2026-02-24,2026-02-25,300623,sell,2.995909955302e-08,251.84825798877,7.545147033340225e-06,1.509029406668045e-08,filled,benchmark
2026-02-24,2026-02-25,300634,sell,6.068533896546261e-05,30.026245399143,0.0018221528799071552,3.6443057598143106e-06,filled,benchmark
2026-02-24,2026-02-25,300638,sell,7.542689433758423e-06,263.04077546774,0.001984034877768144,3.968069755536289e-06,filled,benchmark
2026-02-24,2026-02-25,300655,sell,3.3931420974965524e-07,160.59336492994,5.449161071224059e-05,1.0898322142448118e-07,filled,benchmark
2026-02-24,2026-02-25,300661,sell,1.2885360490764014e-08,688.04919472875,8.86576190945983e-06,1.7731523818919662e-08,filled,benchmark
2026-02-24,2026-02-25,300738,sell,3.2602914777143786e-08,292.9792081341,9.551976154271134e-06,1.9103952308542268e-08,filled,benchmark
2026-02-24,2026-02-25,300748,sell,4.03675939537541e-07,102.63821158128,4.1432576492526126e-05,8.286515298505226e-08,filled,benchmark
2026-02-24,2026-02-25,300777,sell,4.533989071805357e-05,42.676378283227,0.001934942327603827,3.869884655207654e-06,filled,benchmark
2026-02-24,2026-02-25,300846,sell,1.726802391449982e-05,35.065730659026,0.0006055158755994706,1.2110317511989412e-06,filled,benchmark
2026-02-24,2026-02-25,300857,sell,7.712561520282258e-07,344.80933957734,0.0002659363244258131,5.318726488516261e-07,filled,benchmark
2026-02-24,2026-02-25,300870,sell,2.7000343908449656e-07,249.04091133831,6.72419025340809e-05,1.3448380506816178e-07,filled,benchmark
2026-02-24,2026-02-25,301236,sell,1.8317139121871396e-05,107.791338421,0.0019744289419901784,3.948857883980357e-06,filled,benchmark
2026-02-24,2026-02-25,301293,sell,1.9625978595576937e-05,98.727734774477,0.0019376284094736824,3.875256818947365e-06,filled,benchmark
2026-02-24,2026-02-25,301308,sell,1.5913216845002606e-07,305.25126386634,4.8575295541161776e-05,9.715059108232355e-08,filled,benchmark
2026-02-24,2026-02-25,301348,sell,5.434383086060611e-05,34.130754559931,0.001854795952949751,3.709591905899502e-06,filled,benchmark
2026-02-24,2026-02-25,301358,sell,2.081958913760755e-06,69.797550100419,0.00014531563159023023,2.9063126318046045e-07,filled,benchmark
2026-02-24,2026-02-25,301526,sell,7.995533975318478e-05,15.945846153846,0.0012749555468827716,2.549911093765543e-06,filled,benchmark
2026-02-24,2026-02-25,301550,sell,2.833877602488473e-08,364.37237890412,1.0325867235418291e-05,2.0651734470836584e-08,filled,benchmark
2026-02-24,2026-02-25,301611,sell,8.051121630978556e-08,126.79182219201,1.0208163822812786e-05,2.0416327645625573e-08,filled,benchmark
2026-02-24,2026-02-25,600010,sell,4.60190942360286e-06,19.489247455252,8.968775152325224e-05,1.7937550304650447e-07,filled,benchmark
2026-02-24,2026-02-25,600021,sell,1.857119174207093e-07,37.007780014784,6.872785786029342e-06,1.3745571572058683e-08,filled,benchmark
2026-02-24,2026-02-25,600028,sell,2.893892916860689e-07,23.370141911634,6.763068814410675e-06,1.352613762882135e-08,filled,benchmark
2026-02-24,2026-02-25,600031,sell,1.2052749773631656e-08,919.42826268015,1.1081638784888725e-05,2.216327756977745e-08,filled,benchmark
2026-02-24,2026-02-25,600089,sell,8.274323275210325e-08,1441.2239638214,0.00011925152988638294,2.385030597727659e-07,filled,benchmark
2026-02-24,2026-02-25,600096,sell,2.8222408981103855e-06,86.030553726602,0.00024279894721429898,4.85597894428598e-07,filled,benchmark
2026-02-24,2026-02-25,600104,sell,1.648486347020648e-05,119.12807649882,0.0019638100765513606,3.927620153102721e-06,filled,benchmark
2026-02-24,2026-02-25,600111,sell,8.69551685651992e-08,844.04291789214,7.339389420157362e-05,1.4678778840314724e-07,filled,benchmark
2026-02-24,2026-02-25,600143,sell,1.5292234511441123e-07,317.92344165414,4.861759826459578e-05,9.723519652919157e-08,filled,benchmark
2026-02-24,2026-02-25,600150,sell,1.7300723733116503e-06,94.438875681938,0.00016338608978393437,3.2677217956786875e-07,filled,benchmark
2026-02-24,2026-02-25,600157,sell,3.4710124822089127e-07,69.761976521667,2.4214469129027125e-05,4.842893825805425e-08,filled,benchmark
2026-02-24,2026-02-25,600170,sell,4.5873927744103166e-05,40.438761607785,0.001855084828056542,3.710169656113084e-06,filled,benchmark
2026-02-24,2026-02-25,600176,sell,1.1624114107133806e-06,438.94280368061,0.0005102321236488644,1.0204642472977287e-06,filled,benchmark
2026-02-24,2026-02-25,600183,sell,1.0269999844465003e-07,702.29613477166,7.212581194873321e-05,1.4425162389746642e-07,filled,benchmark
2026-02-24,2026-02-25,600259,sell,1.6276406427340766e-06,88.665149544863,0.00014431500099331383,2.886300019866277e-07,filled,benchmark
2026-02-24,2026-02-25,600266,sell,6.924765509580141e-05,27.293752365256,0.0018900283500594616,3.7800567001189235e-06,filled,benchmark
2026-02-24,2026-02-25,600276,sell,1.760501416163543e-09,3026.0218341849,5.327315724424318e-06,1.0654631448848637e-08,filled,benchmark
2026-02-24,2026-02-25,600309,sell,5.138983294938719e-09,3185.3678499211,1.6369552168979395e-05,3.2739104337958794e-08,filled,benchmark
2026-02-24,2026-02-25,600330,sell,1.0721719889876306e-06,73.329032142527,7.862133424279107e-05,1.5724266848558214e-07,filled,benchmark
